num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
61,0,2006-02-25,2006,56,2,150.0,8.0,30.0,3313.0435500000003,860.0008,1691.3625,5864.40685,-0.0759214386343956,False,,,"[0, 12, 5, 4, 10, 1, 5]"
62,0,2006-03-04,2006,63,2,15.0,0.0,12.0,331.30435500000004,0.0,676.545,1007.8493550000001,-0.012893345206975937,False,,,"[0, 1, 9, 5, 1, 0, 2]"
63,0,2006-03-11,2006,70,2,105.0,8.0,18.0,2319.130485,860.0008,1014.8174999999999,4193.9487850000005,-0.053062207996845245,False,,,"[1, 8, 0, 2, 7, 1, 3]"
64,0,2006-03-18,2006,77,2,75.0,32.0,6.0,1656.5217750000002,3440.0032,338.2725,5434.797475,-0.06803075224161148,False,,,"[1, 6, 7, 9, 5, 4, 1]"
65,0,2006-03-25,2006,84,2,105.0,24.0,24.0,2319.130485,2580.0024000000003,1353.09,6252.222885000001,-0.07744088023900986,False,,,"[0, 7, 1, 9, 7, 3, 4]"
66,0,2006-04-01,2006,91,2,135.0,72.0,24.0,2981.739195,7740.0072,1353.09,12074.836395,-0.1477605402469635,False,,,"[1, 0, 7, 2, 9, 9, 4]"
67,0,2006-04-08,2006,98,2,135.0,24.0,0.0,2981.739195,2580.0024000000003,0.0,5561.741595,-0.06727223843336105,False,,,"[0, 1, 8, 5, 9, 3, 0]"
68,0,2006-04-15,2006,105,2,150.0,80.0,0.0,3313.0435500000003,8600.008,0.0,11913.05155,-0.1422368735074997,False,,,"[1, 9, 7, 8, 10, 10, 0]"
69,0,2006-04-22,2006,112,2,0.0,24.0,6.0,0.0,2580.0024000000003,338.2725,2918.2749000000003,-0.03443869948387146,False,,,"[1, 4, 4, 9, 0, 3, 1]"
70,0,2006-04-29,2006,119,2,120.0,40.0,36.0,2650.4348400000003,4300.004,2029.6349999999998,8980.073840000001,-0.10469824820756912,False,,,"[1, 7, 7, 4, 8, 5, 6]"
71,0,2006-05-06,2006,126,2,30.0,16.0,18.0,662.6087100000001,1720.0016,1014.8174999999999,3397.42781,-0.03917567431926727,False,,,"[0, 13, 6, 9, 2, 2, 3]"
72,0,2006-05-13,2006,133,2,0.0,0.0,36.0,0.0,0.0,2029.6349999999998,2029.6349999999998,-0.02317681722342968,False,,,"[1, 7, 6, 8, 0, 0, 6]"
73,0,2006-05-20,2006,140,2,30.0,0.0,12.0,662.6087100000001,0.0,676.545,1339.15371,-0.01516362652182579,False,,,"[1, 11, 2, 6, 2, 0, 2]"
74,0,2006-05-27,2006,147,2,120.0,16.0,30.0,2650.4348400000003,1720.0016,1691.3625,6061.798940000001,-0.0680709034204483,False,,,"[1, 5, 4, 7, 8, 2, 5]"
75,0,2006-06-03,2006,154,2,90.0,64.0,18.0,1987.8261300000001,6880.0064,1014.8174999999999,9882.650029999999,-0.10997727513313293,False,,,"[1, 4, 3, 2, 6, 8, 3]"
76,0,2006-06-10,2006,161,2,150.0,56.0,6.0,3313.0435500000003,6020.0056,338.2725,9671.32165,-0.10658948868513107,False,,,"[1, 10, 0, 4, 10, 7, 1]"
77,0,2006-06-17,2006,168,2,15.0,0.0,18.0,331.30435500000004,0.0,1014.8174999999999,1346.1218549999999,-0.014711486175656319,False,,,"[0, 10, 8, 9, 1, 0, 3]"
78,0,2006-06-24,2006,175,2,0.0,16.0,54.0,0.0,1720.0016,3044.4525,4764.4541,-0.05165475979447365,False,,,"[0, 6, 7, 9, 0, 2, 9]"
79,0,2006-07-01,2006,182,2,15.0,8.0,42.0,331.30435500000004,860.0008,2367.9075,3559.212655,-0.038304366171360016,False,,,"[1, 7, 5, 4, 1, 1, 7]"
80,0,2006-07-08,2006,189,2,45.0,64.0,6.0,993.9130650000001,6880.0064,338.2725,8212.191965,-0.08770149201154709,False,,,"[1, 2, 0, 9, 3, 8, 1]"
81,0,2006-07-15,2006,196,2,105.0,40.0,42.0,2319.130485,4300.004,2367.9075,8987.041985,-0.09519677609205246,False,,,"[1, 2, 7, 9, 7, 5, 7]"
82,0,2006-07-22,2006,203,2,0.0,56.0,24.0,0.0,6020.0056,1353.09,7373.095600000001,-0.07745890319347382,False,,,"[0, 2, 9, 9, 0, 7, 4]"
83,0,2006-07-29,2006,210,2,105.0,32.0,30.0,2319.130485,3440.0032,1691.3625,7450.496185000001,-0.07762151211500168,False,,,"[0, 3, 2, 3, 7, 4, 5]"
84,0,2006-08-05,2006,217,2,60.0,72.0,18.0,1325.2174200000002,7740.0072,1014.8174999999999,10080.04212,-0.10408402979373932,False,,,"[0, 1, 0, 2, 4, 9, 3]"
85,0,2006-08-12,2006,224,2,0.0,32.0,54.0,0.0,3440.0032,3044.4525,6484.4557,-0.066372349858284,False,,,"[1, 4, 3, 7, 0, 4, 9]"
86,0,2006-08-19,2006,231,2,60.0,24.0,6.0,1325.2174200000002,2580.0024000000003,338.2725,4243.49232,-0.043079674243927,False,,,"[1, 4, 7, 5, 4, 3, 1]"
87,0,2006-08-26,2006,238,2,120.0,16.0,18.0,2650.4348400000003,1720.0016,1014.8174999999999,5385.2539400000005,0.43818244338035583,False,,,"[0, 13, 0, 9, 8, 2, 3]"
88,0,2006-09-02,2006,245,2,120.0,56.0,54.0,2650.4348400000003,6020.0056,3044.4525,11714.89294,-0.11867036670446396,False,,,"[0, 7, 2, 4, 8, 7, 9]"
89,0,2006-09-09,2006,252,2,30.0,32.0,48.0,662.6087100000001,3440.0032,2706.18,6808.79191,-0.06884817034006119,False,,,"[0, 13, 3, 4, 2, 4, 8]"
90,0,2006-09-16,2006,259,2,60.0,72.0,0.0,1325.2174200000002,7740.0072,0.0,9065.22462,-0.09144988656044006,False,,,"[0, 1, 9, 3, 4, 9, 0]"
91,0,2006-09-23,2006,266,2,60.0,8.0,42.0,1325.2174200000002,860.0008,2367.9075,4553.12572,-0.045827656984329224,False,,,"[0, 8, 3, 1, 4, 1, 7]"
92,0,2006-09-30,2006,273,2,45.0,80.0,54.0,993.9130650000001,8600.008,3044.4525,12638.373565,-0.12679043412208557,False,,,"[0, 6, 3, 7, 3, 10, 9]"
93,0,2006-10-07,2006,280,2,30.0,48.0,18.0,662.6087100000001,5160.004800000001,1014.8174999999999,6837.431010000001,-0.06835722178220749,False,,,"[0, 2, 7, 6, 2, 6, 3]"
94,0,2006-10-14,2006,287,2,15.0,32.0,60.0,331.30435500000004,3440.0032,3382.725,7154.032555,-0.07125968486070633,False,,,"[0, 9, 0, 9, 1, 4, 10]"
95,0,2006-10-21,2006,294,2,60.0,56.0,12.0,1325.2174200000002,6020.0056,676.545,8021.76802,-0.07958369702100754,False,,,"[0, 0, 0, 4, 4, 7, 2]"
96,0,2006-10-28,2006,301,2,135.0,8.0,6.0,2981.739195,860.0008,338.2725,4180.012495,-0.04131300747394562,False,,,"[0, 4, 2, 0, 9, 1, 1]"
97,0,2006-11-04,2006,308,2,60.0,72.0,0.0,1325.2174200000002,7740.0072,0.0,9065.22462,-0.0892171561717987,False,,,"[0, 10, 4, 6, 4, 9, 0]"
98,0,2006-11-11,2006,315,2,90.0,0.0,18.0,1987.8261300000001,0.0,1014.8174999999999,3002.64363,-0.029437575489282608,False,,,"[0, 0, 0, 6, 6, 0, 3]"
99,0,2006-11-18,2006,322,2,135.0,40.0,18.0,2981.739195,4300.004,1014.8174999999999,8296.560695,-0.080999456346035,False,,,"[0, 12, 3, 0, 9, 5, 3]"
100,0,2006-11-25,2006,329,2,120.0,56.0,48.0,2650.4348400000003,6020.0056,2706.18,11376.62044,-0.11052704602479935,False,,,"[0, 9, 7, 0, 8, 7, 8]"
101,0,2006-12-02,2006,336,2,120.0,80.0,18.0,2650.4348400000003,8600.008,1014.8174999999999,12265.260339999999,-0.11848022043704987,False,,,"[0, 8, 7, 0, 8, 10, 3]"
102,0,2006-12-09,2006,343,2,15.0,64.0,0.0,331.30435500000004,6880.0064,0.0,7211.310755,-0.06925633549690247,False,,,"[0, 9, 0, 5, 1, 8, 0]"
103,0,2006-12-16,2006,350,2,30.0,40.0,54.0,662.6087100000001,4300.004,3044.4525,8007.065210000001,-0.07643889635801315,False,,,"[0, 5, 9, 6, 2, 5, 9]"
104,0,2006-12-23,2006,357,2,30.0,56.0,6.0,662.6087100000001,6020.0056,338.2725,7020.886810000001,-0.066621333360672,False,,,"[0, 6, 0, 0, 2, 7, 1]"
105,0,2006-12-30,2006,364,2,120.0,32.0,18.0,2650.4348400000003,3440.0032,1014.8174999999999,7105.255540000001,-0.06385226547718048,False,,,"[0, 6, 5, 4, 8, 4, 3]"
106,0,2007-01-06,2007,6,3,15.0,0.0,0.0,343.69564499999996,0.0,0.0,343.69564499999996,-0.003224981250241399,True,True,CornRM.100,"[0, 12, 3, 0, 1, 0, 0]"
107,0,2007-01-13,2007,13,3,30.0,16.0,18.0,687.3912899999999,1582.911568,854.3548979999999,3124.657756,-0.029180260375142097,False,,,"[0, 8, 7, 0, 2, 2, 3]"
108,0,2007-01-20,2007,20,3,15.0,48.0,30.0,343.69564499999996,4748.734704,1423.92483,6516.355179,-0.06056460365653038,False,,,"[0, 12, 0, 4, 1, 6, 5]"
109,0,2007-01-27,2007,27,3,150.0,72.0,60.0,3436.9564499999997,7123.102056,2847.84966,13407.908166,-0.12391690164804459,False,,,"[1, 8, 3, 2, 10, 9, 10]"
110,0,2007-02-03,2007,34,3,120.0,72.0,42.0,2749.5651599999997,7123.102056,1993.4947619999998,11866.161978,-0.10898314416408539,False,,,"[1, 13, 2, 3, 8, 9, 7]"
111,0,2007-02-10,2007,41,3,0.0,48.0,6.0,0.0,4748.734704,284.784966,5033.519670000001,-0.04595297947525978,False,,,"[0, 10, 3, 6, 0, 6, 1]"
112,0,2007-02-17,2007,48,3,30.0,0.0,24.0,687.3912899999999,0.0,1139.139864,1826.5311539999998,-0.016585804522037506,False,,,"[0, 12, 0, 9, 2, 0, 4]"
113,0,2007-02-24,2007,55,3,60.0,32.0,0.0,1374.7825799999998,3165.823136,0.0,4540.605716,-0.04102104529738426,False,,,"[1, 12, 0, 4, 4, 4, 0]"
114,0,2007-03-03,2007,62,3,120.0,8.0,18.0,2749.5651599999997,791.455784,854.3548979999999,4395.3758419999995,-0.03951742500066757,False,,,"[0, 4, 4, 9, 8, 1, 3]"
115,0,2007-03-10,2007,69,3,30.0,24.0,36.0,687.3912899999999,2374.367352,1708.7097959999999,4770.468438,-0.04269181936979294,False,,,"[0, 3, 4, 6, 2, 3, 6]"
116,0,2007-03-17,2007,76,3,45.0,0.0,6.0,1031.0869349999998,0.0,284.784966,1315.8719009999998,-0.011728323064744473,False,,,"[1, 13, 4, 5, 3, 0, 1]"
117,0,2007-03-24,2007,83,3,105.0,40.0,48.0,2405.869515,3957.2789199999997,2278.279728,8641.428162999999,-0.07669062912464142,False,,,"[0, 1, 1, 0, 7, 5, 8]"
118,0,2007-03-31,2007,90,3,150.0,80.0,12.0,3436.9564499999997,7914.5578399999995,569.569932,11921.084222,-0.10528220236301422,False,,,"[0, 3, 3, 0, 10, 10, 2]"
119,0,2007-04-07,2007,97,3,105.0,72.0,12.0,2405.869515,7123.102056,569.569932,10098.541503,-0.08872047066688538,False,,,"[0, 0, 7, 3, 7, 9, 2]"
120,0,2007-04-14,2007,104,3,45.0,72.0,6.0,1031.0869349999998,7123.102056,284.784966,8438.973956999998,-0.07374143600463867,False,,,"[0, 4, 8, 3, 3, 9, 1]"
121,0,2007-04-21,2007,111,3,120.0,16.0,6.0,2749.5651599999997,1582.911568,284.784966,4617.261694,-0.04014008119702339,False,,,"[1, 0, 2, 3, 8, 2, 1]"
122,0,2007-04-28,2007,118,3,30.0,8.0,24.0,687.3912899999999,791.455784,1139.139864,2617.986938,-0.02265329100191593,False,,,"[0, 12, 7, 3, 2, 1, 4]"
123,0,2007-05-05,2007,125,3,30.0,80.0,6.0,687.3912899999999,7914.5578399999995,284.784966,8886.734095999998,-0.07652167230844498,False,,,"[1, 5, 2, 8, 2, 10, 1]"
124,0,2007-05-12,2007,132,3,75.0,40.0,0.0,1718.4782249999998,3957.2789199999997,0.0,5675.757145,-0.04864080622792244,False,,,"[1, 2, 0, 8, 5, 5, 0]"
125,0,2007-05-19,2007,139,3,15.0,72.0,12.0,343.69564499999996,7123.102056,569.569932,8036.367633,-0.06853664666414261,False,,,"[0, 7, 6, 3, 1, 9, 2]"
126,0,2007-05-26,2007,146,3,60.0,48.0,12.0,1374.7825799999998,4748.734704,569.569932,6693.087216000001,-0.05680535361170769,False,,,"[0, 8, 0, 3, 4, 6, 2]"
127,0,2007-06-02,2007,153,3,120.0,24.0,24.0,2749.5651599999997,2374.367352,1139.139864,6263.072375999999,-0.05290325731039047,False,,,"[0, 6, 8, 2, 8, 3, 4]"
128,0,2007-06-09,2007,160,3,120.0,72.0,42.0,2749.5651599999997,7123.102056,1993.4947619999998,11866.161978,-0.09970810264348984,False,,,"[0, 6, 8, 9, 8, 9, 7]"
129,0,2007-06-16,2007,167,3,15.0,56.0,42.0,343.69564499999996,5540.190488,1993.4947619999998,7877.380895,-0.06584175676107407,False,,,"[1, 9, 0, 5, 1, 7, 7]"
130,0,2007-06-23,2007,174,3,0.0,80.0,0.0,0.0,7914.5578399999995,0.0,7914.5578399999995,-0.0657992884516716,False,,,"[0, 0, 5, 6, 0, 10, 0]"
131,0,2007-06-30,2007,181,3,150.0,64.0,18.0,3436.9564499999997,6331.646272,854.3548979999999,10622.95762,-0.08781690895557404,False,,,"[0, 5, 4, 5, 10, 8, 3]"
132,0,2007-07-07,2007,188,3,120.0,56.0,0.0,2749.5651599999997,5540.190488,0.0,8289.755648,-0.06813699007034302,False,,,"[0, 3, 7, 1, 8, 7, 0]"
133,0,2007-07-14,2007,195,3,135.0,0.0,18.0,3093.260805,0.0,854.3548979999999,3947.615703,-0.03227302432060242,False,,,"[0, 9, 3, 6, 9, 0, 3]"
134,0,2007-07-21,2007,202,3,30.0,0.0,18.0,687.3912899999999,0.0,854.3548979999999,1541.7461879999998,-0.01254360843449831,False,,,"[0, 6, 5, 6, 2, 0, 3]"
135,0,2007-07-28,2007,209,3,60.0,64.0,18.0,1374.7825799999998,6331.646272,854.3548979999999,8560.78375,-0.06930717825889587,False,,,"[0, 9, 7, 1, 4, 8, 3]"
136,0,2007-08-04,2007,216,3,120.0,8.0,18.0,2749.5651599999997,791.455784,854.3548979999999,4395.3758419999995,-0.035418640822172165,False,,,"[0, 4, 5, 9, 8, 1, 3]"
137,0,2007-08-11,2007,223,3,30.0,0.0,6.0,687.3912899999999,0.0,284.784966,972.176256,-0.007801696192473173,False,,,"[0, 9, 7, 0, 2, 0, 1]"
138,0,2007-08-18,2007,230,3,60.0,72.0,6.0,1374.7825799999998,7123.102056,284.784966,8782.669601999998,-0.07018028944730759,False,,,"[0, 6, 5, 0, 4, 9, 1]"
139,0,2007-08-25,2007,237,3,15.0,72.0,0.0,343.69564499999996,7123.102056,0.0,7466.7977009999995,-0.05940951406955719,False,,,"[0, 12, 0, 7, 1, 9, 0]"
140,0,2007-09-01,2007,244,3,0.0,0.0,18.0,0.0,0.0,854.3548979999999,854.3548979999999,-0.0067720310762524605,False,,,"[1, 0, 7, 8, 0, 0, 3]"
141,0,2007-09-08,2007,251,3,105.0,80.0,18.0,2405.869515,7914.5578399999995,854.3548979999999,11174.782253,-0.08821260929107666,False,,,"[0, 7, 0, 6, 7, 10, 3]"
142,0,2007-09-15,2007,258,3,30.0,32.0,6.0,687.3912899999999,3165.823136,284.784966,4137.999392,-0.03253857046365738,False,,,"[0, 11, 0, 9, 2, 4, 1]"
143,0,2007-09-22,2007,265,3,0.0,8.0,42.0,0.0,791.455784,1993.4947619999998,2784.950546,-0.021821631118655205,False,,,"[0, 6, 8, 6, 0, 1, 7]"
144,0,2007-09-29,2007,272,3,90.0,80.0,24.0,2062.1738699999996,7914.5578399999995,1139.139864,11115.871574,-0.08676282316446304,False,,,"[0, 11, 4, 3, 6, 10, 4]"
145,0,2007-10-06,2007,279,3,15.0,0.0,18.0,343.69564499999996,0.0,854.3548979999999,1198.0505429999998,-0.009319271892309189,False,,,"[1, 9, 3, 3, 1, 0, 3]"
