num_timesteps,env_index,date,year,doy,operation_year,n_kg,p_kg,k_kg,cost_n,cost_p,cost_k,cost_total,reward,planner_applied,window_compliant,crop_name,action_raw
14,0,2005-04-02,2005,92,1,60.0,80.0,42.0,1220.86956,7978.32064,2015.757156,11214.947356,-0.4392740726470947,False,,,"[1, 10, 6, 8, 4, 10, 7]"
15,0,2005-04-09,2005,99,1,120.0,16.0,6.0,2441.73912,1595.664128,287.965308,4325.368556,-0.16281583905220032,False,,,"[1, 4, 1, 2, 8, 2, 1]"
16,0,2005-04-16,2005,106,1,135.0,64.0,24.0,2746.95651,6382.656512,1151.861232,10281.474253999999,-0.3664981424808502,False,,,"[0, 7, 1, 4, 9, 8, 4]"
17,0,2005-04-23,2005,113,1,30.0,40.0,30.0,610.43478,3989.16032,1439.8265399999998,6039.4216400000005,-0.20474128425121307,False,,,"[0, 2, 4, 6, 2, 5, 5]"
18,0,2005-04-30,2005,120,1,90.0,72.0,6.0,1831.3043400000001,7180.488576,287.965308,9299.758224000001,-0.29811710119247437,False,,,"[0, 10, 6, 6, 6, 9, 1]"
19,0,2005-05-07,2005,127,1,90.0,48.0,6.0,1831.3043400000001,4786.992383999999,287.965308,6906.262032,-0.21007396280765533,False,,,"[1, 9, 3, 8, 6, 6, 1]"
20,0,2005-05-14,2005,134,1,0.0,24.0,24.0,0.0,2393.4961919999996,1151.861232,3545.357424,-0.10344773530960083,False,,,"[0, 8, 1, 6, 0, 3, 4]"
21,0,2005-05-21,2005,141,1,0.0,8.0,54.0,0.0,797.832064,2591.6877719999998,3389.5198359999995,-0.09562405943870544,False,,,"[1, 9, 5, 2, 0, 1, 9]"
22,0,2005-05-28,2005,148,1,105.0,8.0,60.0,2136.52173,797.832064,2879.6530799999996,5814.006873999999,-0.1588001251220703,False,,,"[1, 7, 6, 5, 7, 1, 10]"
23,0,2005-06-04,2005,155,1,45.0,16.0,42.0,915.6521700000001,1595.664128,2015.757156,4527.073453999999,-0.1201225221157074,False,,,"[0, 9, 1, 3, 3, 2, 7]"
24,0,2005-06-11,2005,162,1,15.0,0.0,60.0,305.21739,0.0,2879.6530799999996,3184.87047,-0.08248990029096603,False,,,"[0, 3, 7, 7, 1, 0, 10]"
25,0,2005-06-18,2005,169,1,150.0,64.0,42.0,3052.1739000000002,6382.656512,2015.757156,11450.587567999999,-0.28702226281166077,False,,,"[0, 4, 3, 8, 10, 8, 7]"
26,0,2005-06-25,2005,176,1,105.0,40.0,30.0,2136.52173,3989.16032,1439.8265399999998,7565.5085899999995,-0.18337532877922058,False,,,"[0, 4, 5, 7, 7, 5, 5]"
27,0,2005-07-02,2005,183,1,75.0,72.0,30.0,1526.0869500000001,7180.488576,1439.8265399999998,10146.402066,-0.23685237765312195,False,,,"[0, 12, 1, 1, 5, 9, 5]"
28,0,2005-07-09,2005,190,1,30.0,48.0,54.0,610.43478,4786.992383999999,2591.6877719999998,7989.114935999998,-0.17964088916778564,False,,,"[1, 11, 2, 5, 2, 6, 9]"
29,0,2005-07-16,2005,197,1,150.0,0.0,42.0,3052.1739000000002,0.0,2015.757156,5067.931056,-0.11022333055734634,False,,,"[0, 6, 3, 9, 10, 0, 7]"
30,0,2005-07-23,2005,204,1,90.0,8.0,18.0,1831.3043400000001,797.832064,863.8959239999999,3493.032328,-0.07385747134685516,False,,,"[0, 10, 9, 5, 6, 1, 3]"
31,0,2005-07-30,2005,211,1,0.0,72.0,0.0,0.0,7180.488576,0.0,7180.488576,-0.14762647449970245,False,,,"[1, 0, 9, 9, 0, 9, 0]"
32,0,2005-08-06,2005,218,1,45.0,48.0,42.0,915.6521700000001,4786.992383999999,2015.757156,7718.401709999999,-0.1542586386203766,False,,,"[0, 5, 2, 7, 3, 6, 7]"
33,0,2005-08-13,2005,225,1,90.0,80.0,48.0,1831.3043400000001,7978.32064,2303.722464,12113.347444,-0.23432095348834991,False,,,"[1, 3, 1, 3, 6, 10, 8]"
34,0,2005-08-20,2005,232,1,90.0,40.0,18.0,1831.3043400000001,3989.16032,863.8959239999999,6684.360584,-0.1253873109817505,False,,,"[0, 2, 7, 7, 6, 5, 3]"
35,0,2005-08-27,2005,239,1,135.0,72.0,30.0,2746.95651,7180.488576,1439.8265399999998,11367.271626,-0.20625458657741547,False,,,"[0, 10, 0, 0, 9, 9, 5]"
36,0,2005-09-03,2005,246,1,135.0,16.0,30.0,2746.95651,1595.664128,1439.8265399999998,5782.447178,-0.10179508477449417,False,,,"[1, 10, 9, 5, 9, 2, 5]"
37,0,2005-09-10,2005,253,1,105.0,32.0,24.0,2136.52173,3191.328256,1151.861232,6479.7112179999995,-0.11089199036359787,False,,,"[1, 2, 4, 3, 7, 4, 4]"
38,0,2005-09-17,2005,260,1,150.0,8.0,12.0,3052.1739000000002,797.832064,575.930616,4425.93658,-0.07387246936559677,False,,,"[1, 3, 1, 2, 10, 1, 2]"
39,0,2005-09-24,2005,267,1,0.0,40.0,60.0,0.0,3989.16032,2879.6530799999996,6868.813399999999,-0.1119253933429718,False,,,"[0, 7, 7, 7, 0, 5, 10]"
40,0,2005-10-01,2005,274,1,15.0,16.0,0.0,305.21739,1595.664128,0.0,1900.881518,-0.03036372922360897,False,,,"[1, 10, 4, 9, 1, 2, 0]"
41,0,2005-10-08,2005,281,1,150.0,32.0,18.0,3052.1739000000002,3191.328256,863.8959239999999,7107.398080000001,-0.11132138967514038,False,,,"[0, 5, 0, 2, 10, 4, 3]"
42,0,2005-10-15,2005,288,1,90.0,56.0,0.0,1831.3043400000001,5584.824447999999,0.0,7416.128788,-0.11391020566225052,False,,,"[1, 9, 4, 2, 6, 7, 0]"
43,0,2005-10-22,2005,295,1,150.0,48.0,24.0,3052.1739000000002,4786.992383999999,1151.861232,8991.027515999998,-0.13533182442188263,False,,,"[1, 12, 7, 7, 10, 6, 4]"
44,0,2005-10-29,2005,302,1,90.0,24.0,60.0,1831.3043400000001,2393.4961919999996,2879.6530799999996,7104.453611999999,-0.10484316200017929,False,,,"[1, 8, 3, 6, 6, 3, 10]"
45,0,2005-11-05,2005,309,1,120.0,32.0,54.0,2441.73912,3191.328256,2591.6877719999998,8224.755148,-0.11898912489414215,False,,,"[0, 12, 4, 1, 8, 4, 9]"
46,0,2005-11-12,2005,316,1,120.0,40.0,30.0,2441.73912,3989.16032,1439.8265399999998,7870.72598,-0.11164646595716476,False,,,"[0, 11, 8, 0, 8, 5, 5]"
47,0,2005-11-19,2005,323,1,30.0,24.0,30.0,610.43478,2393.4961919999996,1439.8265399999998,4443.757511999999,-0.061920009553432465,False,,,"[0, 4, 9, 7, 2, 3, 5]"
48,0,2005-11-26,2005,330,1,150.0,56.0,6.0,3052.1739000000002,5584.824447999999,287.965308,8924.963656,0.8283939957618713,False,,,"[0, 2, 9, 7, 10, 7, 1]"
49,0,2005-12-03,2005,337,1,15.0,48.0,6.0,305.21739,4786.992383999999,287.965308,5380.175081999999,-0.07565350830554962,False,,,"[1, 10, 4, 5, 1, 6, 1]"
50,0,2005-12-10,2005,344,1,150.0,64.0,42.0,3052.1739000000002,6382.656512,2015.757156,11450.587567999999,-0.16136063635349274,False,,,"[1, 1, 1, 0, 10, 8, 7]"
51,0,2005-12-17,2005,351,1,90.0,72.0,36.0,1831.3043400000001,7180.488576,1727.7918479999998,10739.584764,-0.1513686627149582,False,,,"[1, 11, 8, 6, 6, 9, 6]"
52,0,2005-12-24,2005,358,1,75.0,72.0,60.0,1526.0869500000001,7180.488576,2879.6530799999996,11586.228606,-0.16296297311782837,False,,,"[0, 3, 4, 2, 5, 9, 10]"
53,0,2005-12-31,2005,365,1,150.0,8.0,42.0,3052.1739000000002,797.832064,2015.757156,5865.76312,-0.09174300730228424,False,,,"[0, 4, 7, 6, 10, 1, 7]"
54,0,2006-01-07,2006,7,2,0.0,48.0,54.0,0.0,5160.004800000001,3044.4525,8204.4573,-0.11461848765611649,True,True,CornRM.100,"[0, 1, 5, 4, 0, 6, 9]"
55,0,2006-01-14,2006,14,2,15.0,64.0,6.0,331.30435500000004,6880.0064,338.2725,7549.5832550000005,-0.10495500266551971,False,,,"[1, 12, 6, 2, 1, 8, 1]"
56,0,2006-01-21,2006,21,2,30.0,24.0,42.0,662.6087100000001,2580.0024000000003,2367.9075,5610.51861,-0.07759752124547958,False,,,"[0, 2, 0, 2, 2, 3, 7]"
57,0,2006-01-28,2006,28,2,45.0,56.0,6.0,993.9130650000001,6020.0056,338.2725,7352.191165,-0.10108711570501328,False,,,"[1, 13, 7, 7, 3, 7, 1]"
58,0,2006-02-04,2006,35,2,30.0,0.0,6.0,662.6087100000001,0.0,338.2725,1000.88121,-0.013696704059839249,False,,,"[1, 7, 6, 6, 2, 0, 1]"
59,0,2006-02-11,2006,42,2,120.0,40.0,0.0,2650.4348400000003,4300.004,0.0,6950.438840000001,-0.09460800141096115,False,,,"[1, 12, 1, 5, 8, 5, 0]"
60,0,2006-02-18,2006,49,2,15.0,8.0,6.0,331.30435500000004,860.0008,338.2725,1529.577655,-0.020729301497340202,False,,,"[0, 10, 0, 0, 1, 1, 1]"
61,0,2006-02-25,2006,56,2,135.0,24.0,30.0,2981.739195,2580.0024000000003,1691.3625,7253.104095000001,-0.0977984219789505,False,,,"[0, 1, 5, 7, 9, 3, 5]"
62,0,2006-03-04,2006,63,2,120.0,64.0,42.0,2650.4348400000003,6880.0064,2367.9075,11898.34874,-0.15930582582950592,False,,,"[1, 7, 8, 7, 8, 8, 7]"
63,0,2006-03-11,2006,70,2,0.0,56.0,48.0,0.0,6020.0056,2706.18,8726.1856,-0.11590185016393661,False,,,"[0, 1, 3, 3, 0, 7, 8]"
64,0,2006-03-18,2006,77,2,105.0,64.0,24.0,2319.130485,6880.0064,1353.09,10552.226885,-0.13883861899375916,False,,,"[1, 13, 4, 3, 7, 8, 4]"
65,0,2006-03-25,2006,84,2,45.0,40.0,60.0,993.9130650000001,4300.004,3382.725,8676.642065,-0.11300245672464371,False,,,"[0, 12, 0, 7, 3, 5, 10]"
66,0,2006-04-01,2006,91,2,15.0,32.0,18.0,331.30435500000004,3440.0032,1014.8174999999999,4786.125055,-0.061729539185762405,False,,,"[1, 9, 6, 5, 1, 4, 3]"
67,0,2006-04-08,2006,98,2,75.0,0.0,36.0,1656.5217750000002,0.0,2029.6349999999998,3686.156775,-0.04711688682436943,False,,,"[0, 2, 1, 7, 5, 0, 6]"
68,0,2006-04-15,2006,105,2,0.0,64.0,0.0,0.0,6880.0064,0.0,6880.0064,-0.08713614195585251,False,,,"[0, 7, 3, 6, 0, 8, 0]"
69,0,2006-04-22,2006,112,2,150.0,72.0,36.0,3313.0435500000003,7740.0072,2029.6349999999998,13082.68575,-0.1638665646314621,False,,,"[1, 9, 7, 8, 10, 9, 6]"
70,0,2006-04-29,2006,119,2,30.0,64.0,54.0,662.6087100000001,6880.0064,3044.4525,10587.06761,-0.1310068964958191,False,,,"[1, 8, 9, 5, 2, 8, 9]"
71,0,2006-05-06,2006,126,2,15.0,24.0,42.0,331.30435500000004,2580.0024000000003,2367.9075,5279.214255000001,-0.06457246094942093,False,,,"[1, 4, 9, 0, 1, 3, 7]"
72,0,2006-05-13,2006,133,2,135.0,32.0,36.0,2981.739195,3440.0032,2029.6349999999998,8451.377395,-0.1021433174610138,False,,,"[0, 6, 3, 3, 9, 4, 6]"
73,0,2006-05-20,2006,140,2,90.0,0.0,36.0,1987.8261300000001,0.0,2029.6349999999998,4017.4611299999997,-0.04801945760846138,False,,,"[0, 3, 3, 4, 6, 0, 6]"
74,0,2006-05-27,2006,147,2,135.0,72.0,24.0,2981.739195,7740.0072,1353.09,12074.836395,-0.14255115389823914,False,,,"[1, 8, 4, 5, 9, 9, 4]"
75,0,2006-06-03,2006,154,2,15.0,72.0,30.0,331.30435500000004,7740.0072,1691.3625,9762.674055,-0.11377253383398056,False,,,"[0, 12, 0, 1, 1, 9, 5]"
76,0,2006-06-10,2006,161,2,135.0,48.0,48.0,2981.739195,5160.004800000001,2706.18,10847.923995000001,-0.12469776719808578,False,,,"[0, 12, 5, 0, 9, 6, 8]"
77,0,2006-06-17,2006,168,2,60.0,32.0,0.0,1325.2174200000002,3440.0032,0.0,4765.22062,-0.05407758802175522,False,,,"[0, 11, 0, 9, 4, 4, 0]"
78,0,2006-06-24,2006,175,2,105.0,32.0,0.0,2319.130485,3440.0032,0.0,5759.133685000001,-0.06455844640731812,False,,,"[1, 0, 7, 0, 7, 4, 0]"
79,0,2006-07-01,2006,182,2,60.0,80.0,42.0,1325.2174200000002,8600.008,2367.9075,12293.13292,-0.13597697019577026,False,,,"[0, 10, 7, 7, 4, 10, 7]"
80,0,2006-07-08,2006,189,2,60.0,0.0,18.0,1325.2174200000002,0.0,1014.8174999999999,2340.03492,-0.02557673491537571,False,,,"[1, 4, 7, 7, 4, 0, 3]"
81,0,2006-07-15,2006,196,2,15.0,0.0,12.0,331.30435500000004,0.0,676.545,1007.8493550000001,-0.010902018286287785,False,,,"[1, 8, 4, 1, 1, 0, 2]"
82,0,2006-07-22,2006,203,2,120.0,72.0,42.0,2650.4348400000003,7740.0072,2367.9075,12758.34954,-0.13642901182174683,False,,,"[1, 8, 4, 4, 8, 9, 7]"
83,0,2006-07-29,2006,210,2,150.0,40.0,48.0,3313.0435500000003,4300.004,2706.18,10319.22755,-0.10902940481901169,False,,,"[1, 11, 0, 6, 10, 5, 8]"
84,0,2006-08-05,2006,217,2,150.0,80.0,12.0,3313.0435500000003,8600.008,676.545,12589.59655,-0.13130711019039154,False,,,"[1, 12, 3, 0, 10, 10, 2]"
85,0,2006-08-12,2006,224,2,120.0,56.0,30.0,2650.4348400000003,6020.0056,1691.3625,10361.80294,-0.1066441535949707,False,,,"[0, 1, 8, 9, 8, 7, 5]"
86,0,2006-08-19,2006,231,2,120.0,80.0,6.0,2650.4348400000003,8600.008,338.2725,11588.715339999999,-0.11762996762990952,False,,,"[1, 1, 2, 9, 8, 10, 1]"
87,0,2006-08-26,2006,238,2,15.0,64.0,18.0,331.30435500000004,6880.0064,1014.8174999999999,8226.128255,-0.08236703276634216,False,,,"[1, 4, 1, 1, 1, 8, 3]"
88,0,2006-09-02,2006,245,2,60.0,8.0,12.0,1325.2174200000002,860.0008,676.545,2861.7632200000003,-0.028302734717726707,False,,,"[1, 9, 8, 5, 4, 1, 2]"
89,0,2006-09-09,2006,252,2,15.0,8.0,48.0,331.30435500000004,860.0008,2706.18,3897.485155,-0.03810938820242882,False,,,"[1, 12, 7, 6, 1, 1, 8]"
90,0,2006-09-16,2006,259,2,105.0,0.0,24.0,2319.130485,0.0,1353.09,3672.220485,-0.03553226217627525,False,,,"[0, 11, 8, 6, 7, 0, 4]"
91,0,2006-09-23,2006,266,2,30.0,72.0,24.0,662.6087100000001,7740.0072,1353.09,9755.70591,-0.09338819980621338,False,,,"[1, 12, 4, 5, 2, 9, 4]"
92,0,2006-09-30,2006,273,2,75.0,48.0,48.0,1656.5217750000002,5160.004800000001,2706.18,9522.706575,-0.09016920626163483,False,,,"[1, 2, 6, 9, 5, 6, 8]"
93,0,2006-10-07,2006,280,2,45.0,56.0,30.0,993.9130650000001,6020.0056,1691.3625,8705.281165,-0.08153511583805084,False,,,"[0, 9, 9, 3, 3, 7, 5]"
94,0,2006-10-14,2006,287,2,75.0,48.0,18.0,1656.5217750000002,5160.004800000001,1014.8174999999999,7831.344075000001,-0.07256592065095901,False,,,"[0, 0, 4, 3, 5, 6, 3]"
95,0,2006-10-21,2006,294,2,135.0,16.0,6.0,2981.739195,1720.0016,338.2725,5040.013295,0.7935901880264282,False,,,"[0, 13, 2, 3, 9, 2, 1]"
96,0,2006-10-28,2006,301,2,90.0,0.0,24.0,1987.8261300000001,0.0,1353.09,3340.91613,-0.031032266095280647,False,,,"[0, 13, 3, 2, 6, 0, 4]"
97,0,2006-11-04,2006,308,2,15.0,0.0,12.0,331.30435500000004,0.0,676.545,1007.8493550000001,-0.009375309571623802,False,,,"[1, 8, 3, 8, 1, 0, 2]"
98,0,2006-11-11,2006,315,2,0.0,56.0,60.0,0.0,6020.0056,3382.725,9402.7306,-0.08755619823932648,False,,,"[1, 0, 2, 2, 0, 7, 10]"
99,0,2006-11-18,2006,322,2,0.0,8.0,12.0,0.0,860.0008,676.545,1536.5457999999999,-0.01432554330676794,False,,,"[0, 2, 1, 7, 0, 1, 2]"
100,0,2006-11-25,2006,329,2,15.0,40.0,24.0,331.30435500000004,4300.004,1353.09,5984.398355,-0.05585294961929321,False,,,"[1, 7, 8, 2, 1, 5, 4]"
101,0,2006-12-02,2006,336,2,0.0,80.0,18.0,0.0,8600.008,1014.8174999999999,9614.825499999999,-0.08978883922100067,False,,,"[0, 7, 2, 1, 0, 10, 3]"
102,0,2006-12-09,2006,343,2,105.0,16.0,48.0,2319.130485,1720.0016,2706.18,6745.312085,-0.06301490217447281,False,,,"[0, 5, 9, 7, 7, 2, 8]"
103,0,2006-12-16,2006,350,2,15.0,48.0,60.0,331.30435500000004,5160.004800000001,3382.725,8874.034155000001,-0.08289854228496552,False,,,"[0, 8, 5, 6, 1, 6, 10]"
104,0,2006-12-23,2006,357,2,135.0,56.0,30.0,2981.739195,6020.0056,1691.3625,10693.107295,-0.09983107447624207,False,,,"[1, 11, 7, 8, 9, 7, 5]"
105,0,2006-12-30,2006,364,2,135.0,80.0,36.0,2981.739195,8600.008,2029.6349999999998,13611.382195,-0.11855774372816086,False,,,"[0, 6, 7, 9, 9, 10, 6]"
106,0,2007-01-06,2007,6,3,60.0,64.0,48.0,1374.7825799999998,6331.646272,2278.279728,9984.70858,-0.09291372448205948,True,,SoybeanMG.3,"[1, 4, 8, 2, 4, 8, 8]"
107,0,2007-01-13,2007,13,3,120.0,32.0,48.0,2749.5651599999997,3165.823136,2278.279728,8193.668023999999,-0.0760807916522026,False,,,"[0, 0, 5, 0, 8, 4, 8]"
108,0,2007-01-20,2007,20,3,60.0,80.0,0.0,1374.7825799999998,7914.5578399999995,0.0,9289.340419999999,-0.08603141456842422,False,,,"[0, 3, 4, 7, 4, 10, 0]"
109,0,2007-01-27,2007,27,3,135.0,72.0,6.0,3093.260805,7123.102056,284.784966,10501.147826999999,-0.09695179760456085,False,,,"[0, 1, 8, 9, 9, 9, 1]"
110,0,2007-02-03,2007,34,3,120.0,0.0,60.0,2749.5651599999997,0.0,2847.84966,5597.41482,-0.05151858925819397,False,,,"[0, 5, 9, 5, 8, 0, 10]"
111,0,2007-02-10,2007,41,3,120.0,0.0,30.0,2749.5651599999997,0.0,1423.92483,4173.48999,-0.03830092400312424,False,,,"[0, 9, 4, 5, 8, 0, 5]"
112,0,2007-02-17,2007,48,3,60.0,32.0,24.0,1374.7825799999998,3165.823136,1139.139864,5679.74558,-0.05197283625602722,False,,,"[0, 12, 1, 7, 4, 4, 4]"
113,0,2007-02-24,2007,55,3,0.0,24.0,36.0,0.0,2374.367352,1708.7097959999999,4083.0771480000003,-0.03726048395037651,False,,,"[0, 7, 4, 4, 0, 3, 6]"
114,0,2007-03-03,2007,62,3,90.0,32.0,18.0,2062.1738699999996,3165.823136,854.3548979999999,6082.351903999999,-0.05535159632563591,False,,,"[1, 1, 4, 1, 6, 4, 3]"
115,0,2007-03-10,2007,69,3,60.0,72.0,60.0,1374.7825799999998,7123.102056,2847.84966,11345.734295999999,-0.1029060110449791,False,,,"[1, 10, 8, 4, 4, 9, 10]"
116,0,2007-03-17,2007,76,3,150.0,8.0,60.0,3436.9564499999997,791.455784,2847.84966,7076.261893999999,-0.06396079063415527,False,,,"[1, 11, 5, 3, 10, 1, 10]"
117,0,2007-03-24,2007,83,3,45.0,40.0,12.0,1031.0869349999998,3957.2789199999997,569.569932,5557.935787,-0.05006664618849754,False,,,"[1, 12, 4, 8, 3, 5, 2]"
118,0,2007-03-31,2007,90,3,60.0,80.0,12.0,1374.7825799999998,7914.5578399999995,569.569932,9858.910351999999,-0.08847495168447495,False,,,"[0, 7, 7, 2, 4, 10, 2]"
119,0,2007-04-07,2007,97,3,135.0,16.0,6.0,3093.260805,1582.911568,284.784966,4960.957339,-0.04435793310403824,False,,,"[1, 6, 9, 6, 9, 2, 1]"
120,0,2007-04-14,2007,104,3,120.0,48.0,54.0,2749.5651599999997,4748.734704,2563.0646939999997,10061.364558000001,-0.08959976583719254,False,,,"[0, 1, 5, 9, 8, 6, 9]"
121,0,2007-04-21,2007,111,3,120.0,72.0,18.0,2749.5651599999997,7123.102056,854.3548979999999,10727.022114,-0.09509976953268051,False,,,"[1, 1, 2, 6, 8, 9, 3]"
122,0,2007-04-28,2007,118,3,90.0,0.0,30.0,2062.1738699999996,0.0,1423.92483,3486.0986999999996,-0.030777351930737495,False,,,"[0, 3, 4, 0, 6, 0, 5]"
123,0,2007-05-05,2007,125,3,0.0,40.0,0.0,0.0,3957.2789199999997,0.0,3957.2789199999997,-0.03480096533894539,False,,,"[1, 12, 0, 1, 0, 5, 0]"
124,0,2007-05-12,2007,132,3,150.0,48.0,48.0,3436.9564499999997,4748.734704,2278.279728,10463.970882,-0.09162625670433044,False,,,"[1, 2, 1, 8, 10, 6, 8]"
125,0,2007-05-19,2007,139,3,15.0,64.0,12.0,343.69564499999996,6331.646272,569.569932,7244.911849,-0.06316245347261429,False,,,"[1, 3, 0, 3, 1, 8, 2]"
126,0,2007-05-26,2007,146,3,135.0,0.0,18.0,3093.260805,0.0,854.3548979999999,3947.615703,-0.03427524119615555,False,,,"[0, 5, 0, 2, 9, 0, 3]"
127,0,2007-06-02,2007,153,3,30.0,48.0,42.0,687.3912899999999,4748.734704,1993.4947619999998,7429.620756,-0.06423874944448471,False,,,"[1, 12, 6, 6, 2, 6, 7]"
128,0,2007-06-09,2007,160,3,135.0,0.0,0.0,3093.260805,0.0,0.0,3093.260805,-0.026642756536602974,False,,,"[1, 0, 8, 8, 9, 0, 0]"
129,0,2007-06-16,2007,167,3,105.0,24.0,18.0,2405.869515,2374.367352,854.3548979999999,5634.591764999999,-0.048349663615226746,False,,,"[1, 9, 5, 6, 7, 3, 3]"
130,0,2007-06-23,2007,174,3,45.0,24.0,24.0,1031.0869349999998,2374.367352,1139.139864,4544.594151,-0.03885731101036072,False,,,"[1, 12, 2, 5, 3, 3, 4]"
131,0,2007-06-30,2007,181,3,45.0,40.0,48.0,1031.0869349999998,3957.2789199999997,2278.279728,7266.6455829999995,-0.06190511956810951,False,,,"[0, 7, 1, 3, 3, 5, 8]"
132,0,2007-07-07,2007,188,3,120.0,56.0,42.0,2749.5651599999997,5540.190488,1993.4947619999998,10283.25041,-0.08725489675998688,False,,,"[0, 0, 3, 8, 8, 7, 7]"
133,0,2007-07-14,2007,195,3,90.0,24.0,30.0,2062.1738699999996,2374.367352,1423.92483,5860.466052,-0.04953260347247124,False,,,"[0, 9, 2, 7, 6, 3, 5]"
134,0,2007-07-21,2007,202,3,120.0,0.0,36.0,2749.5651599999997,0.0,1708.7097959999999,4458.274955999999,-0.037541475147008896,False,,,"[0, 11, 3, 1, 8, 0, 6]"
135,0,2007-07-28,2007,209,3,120.0,32.0,0.0,2749.5651599999997,3165.823136,0.0,5915.388295999999,0.37903106212615967,False,,,"[1, 0, 3, 8, 8, 4, 0]"
136,0,2007-08-04,2007,216,3,15.0,24.0,6.0,343.69564499999996,2374.367352,284.784966,3002.847963,-0.025294596329331398,False,,,"[1, 3, 5, 6, 1, 3, 1]"
137,0,2007-08-11,2007,223,3,30.0,0.0,48.0,687.3912899999999,0.0,2278.279728,2965.671018,-0.0249896589666605,False,,,"[0, 10, 1, 8, 2, 0, 8]"
138,0,2007-08-18,2007,230,3,30.0,72.0,18.0,687.3912899999999,7123.102056,854.3548979999999,8664.848243999999,-0.07301946729421616,False,,,"[0, 12, 8, 0, 2, 9, 3]"
139,0,2007-08-25,2007,237,3,90.0,24.0,36.0,2062.1738699999996,2374.367352,1708.7097959999999,6145.251018,-0.05178718641400337,False,,,"[1, 9, 9, 8, 6, 3, 6]"
140,0,2007-09-01,2007,244,3,60.0,56.0,42.0,1374.7825799999998,5540.190488,1993.4947619999998,8908.46783,-0.0750555768609047,False,,,"[1, 5, 3, 4, 4, 7, 7]"
141,0,2007-09-08,2007,251,3,135.0,16.0,54.0,3093.260805,1582.911568,2563.0646939999997,7239.237066999999,-0.06096896529197693,False,,,"[1, 3, 3, 4, 9, 2, 9]"
142,0,2007-09-15,2007,258,3,45.0,24.0,42.0,1031.0869349999998,2374.367352,1993.4947619999998,5398.949049,-0.04545185714960098,False,,,"[0, 10, 8, 8, 3, 3, 7]"
143,0,2007-09-22,2007,265,3,75.0,24.0,48.0,1718.4782249999998,2374.367352,2278.279728,6371.125305,-0.05361045151948929,False,,,"[1, 12, 7, 5, 5, 3, 8]"
144,0,2007-09-29,2007,272,3,90.0,48.0,0.0,2062.1738699999996,4748.734704,0.0,6810.908574,-0.05727735534310341,False,,,"[0, 1, 9, 6, 6, 6, 0]"
145,0,2007-10-06,2007,279,3,90.0,40.0,48.0,2062.1738699999996,3957.2789199999997,2278.279728,8297.732517999999,-0.06972617655992508,False,,,"[0, 11, 0, 6, 6, 5, 8]"
